lat,lon,ele
-33.375343491,-70.504220255,836.235
-33.379464544,-70.509036092,818.721
-33.38242788,-70.513323427,836.198
-33.38608006,-70.519934687,812.344
-33.388893893,-70.527869145,789.671
-33.39061928,-70.533927478,762.861
-33.393895019,-70.540539349,745.038
-33.397932498,-70.546698123,726.33
-33.40092574,-70.550068202,719.836
-33.403567581,-70.552505123,712.831
-33.405789117,-70.55584291,707.841
-33.408401886,-70.55872623,697.651
-33.412901489,-70.563078017,685.474
-33.419279119,-70.569366842,679.721
-33.422943283,-70.575529042,666.982
-33.426318938,-70.579868675,644.0
-33.432542275,-70.591248268,623.696
-33.438305487,-70.604927312,600.0
-33.44487946,-70.617729041,580.367
-33.449236657,-70.62719337,569.104
-33.452118194,-70.634275676,562.62
-33.458701725,-70.646627213,549.0
-33.466450639,-70.659035286,535.299
-33.471967032,-70.668560317,522.837
-33.476351813,-70.677103171,514.696
-33.480018645,-70.683757097,513.885
-33.482567767,-70.688969316,514.0
-33.488106784,-70.697558004,506.184
-33.492499709,-70.705633013,508.001
-33.498735378,-70.716567784,512.803
-33.503468135,-70.726047929,505.713
-33.50708511,-70.734089992,495.588
-33.510732653,-70.741215606,492.589
-33.513195464,-70.749224329,484.496
-33.514958716,-70.755399039,477.935
-33.516746606,-70.760121577,477.126
-33.517434009,-70.762941179,475.412
-33.518877981,-70.766254164,473.0
-33.521050591,-70.770990977,468.691
-33.522865511,-70.774783093,467.316
-33.526068171,-70.783750262,459.501
-33.52848651,-70.793157249,451.0
-33.529226009,-70.807173843,428.564
-33.528154006,-70.804338438,439.79
-33.526051497,-70.797270002,448.785
-33.523206153,-70.789244144,455.654
-33.521488323,-70.78219088,460.43
-33.520113877,-70.776549099,464.673
-33.519537553,-70.770004871,468.653
-33.518232188,-70.762038669,475.809
-33.517242633,-70.756414206,481.073
-33.51582007,-70.751641951,483.132
-33.511117298,-70.74122826,490.978
-33.50964471,-70.738843369,492.0
-33.507126802,-70.732696721,496.1
-33.505023541,-70.725642897,502.973
-33.502933779,-70.718125537,510.0
-33.500816003,-70.711537156,514.0
-33.494953612,-70.701083907,512.261
-33.491719255,-70.69305728,511.384
-33.488456282,-70.685958339,516.993
-33.484062448,-70.677884181,519.617
-33.478936626,-70.668385731,520.811
-33.474498683,-70.66169122,526.0
-33.468486616,-70.6558636,533.29
-33.46241188,-70.651894017,537.136
-33.458614615,-70.649410024,545.986
-33.455621461,-70.646030022,549.763
-33.451550832,-70.639819787,558.417
-33.444650364,-70.625136919,574.386
-33.44318792,-70.622290168,578.477
-33.434124025,-70.602426451,611.093
-33.432695271,-70.598659946,625.19
-33.42794906,-70.589658082,630.064
-33.424646956,-70.583961751,645.471
-33.420486169,-70.580530006,651.75
-33.414467073,-70.574705289,667.919
-33.41187354,-70.571362213,678.876
-33.409666106,-70.567560794,685.973
-33.407900778,-70.561927471,694.839
-33.40577351,-70.556303217,707.242
-33.403241721,-70.550645044,716.33
-33.400694433,-70.545448101,726.5
-33.3978227,-70.540306171,740.65
-33.392977796,-70.533121189,778.72
-33.387831411,-70.525063682,798.964
-33.381548789,-70.515549762,803.042
-33.376738488,-70.508409477,820.264
-33.369136463,-70.502957196,836.93
-33.362645032,-70.501323749,828.068
-33.360275922,-70.502595012,846.928
-33.360094292,-70.504780787,835.057
-33.360378465,-70.508025572,825.108
-33.360363808,-70.508486733,824.0
-33.361785025,-70.512235507,819.02
-33.363945566,-70.516460496,812.355
-33.36538661,-70.519278711,807.755
-33.369173143,-70.524128652,887.56
-33.372670975,-70.527155479,785.021
-33.376745747,-70.530971897,769.858
-33.380848367,-70.534816541,766.0
-33.385749358,-70.539673759,753.872
-33.389885835,-70.544029846,743.532
-33.394764026,-70.548865349,728.862
-33.400799941,-70.553750806,716.437
-33.406435909,-70.559559218,702.379
-33.413106683,-70.569105216,675.221
-33.420112765,-70.580049658,651.488
-33.425999686,-70.590033024,633.739
-33.432993018,-70.601450248,610.225
-33.436239248,-70.609004046,599.025
-33.438802609,-70.613751575,590.337
-33.440992252,-70.618019395,586.409
-33.445882726,-70.622872695,574.164
-33.451443914,-70.630999841,564.0
-33.455527804,-70.636743194,555.78
-33.458449921,-70.642436299,552.229
-33.461025698,-70.646724843,545.145
-33.465880498,-70.652502776,534.84
-33.471521964,-70.657847319,527.771
-33.476015189,-70.662686679,525.56
-33.480439384,-70.669841111,520.572
-33.482960266,-70.675981449,522.657
-33.485508575,-70.68119401,517.752
-33.488056477,-70.686406474,515.066
-33.490190094,-70.692531104,512.649
-33.494981467,-70.700155885,510.741
-33.499729177,-70.709171258,509.025
-33.501833237,-70.716223782,511.644
-33.503964815,-70.722348361,508.0
-33.505696813,-70.72892277,499.816
-33.507470395,-70.734104612,495.976
-33.509950021,-70.741657236,495.168
-33.511340036,-70.746833069,485.352
-33.512369973,-70.75105656,488.428
-33.513431135,-70.754877179,478.442
-33.514049187,-70.760023175,475.612
-33.515465756,-70.764267304,471.794
-33.516111485,-70.768483886,469.001
-33.517142488,-70.772714882,466.839
-33.518475358,-70.779753814,462.944
-33.521307763,-70.788245273,453.292
-33.523410737,-70.795313623,448.279
-33.52664127,-70.803354041,443.804
-33.526696837,-70.801489942,440.822
-33.525708054,-70.795859079,447.0
-33.525420014,-70.7925849,452.0
-33.523303306,-70.78598394,456.0
-33.521227967,-70.77798679,461.737
-33.520005857,-70.767226561,471.031
-33.5198972,-70.75790837,484.704
-33.518512774,-70.75173572,481.708
-33.514194304,-70.741332721,489.607
-33.505255895,-70.730765644,501.33
-33.499255363,-70.724956113,500.531
-33.492149588,-70.717241209,508.444
-33.48738397,-70.708684991,502.471
-33.481970721,-70.695918682,507.029
-33.475754271,-70.684043574,513.842
-33.471397111,-70.674575113,516.972
-33.466665513,-70.664622979,529.353
-33.45824219,-70.648929572,546.0
-33.452804248,-70.637088844,559.046
-33.449538243,-70.629988934,572.609
-33.445510015,-70.622392601,576.651
-33.441094517,-70.614779563,587.206
-33.435582683,-70.605269252,604.257
-33.43230841,-70.598642679,626.502
-33.426461448,-70.587741679,639.216
-33.423156763,-70.58204336,648.551
-33.417615508,-70.572991826,673.416
-33.413878179,-70.569137912,674.004
-33.406338719,-70.562319466,696.715
-33.40067583,-70.557436665,710.134
-33.39579925,-70.552601481,721.0
-33.392899599,-70.54694414,734.999
-33.390680179,-70.543609274,742.56
-33.388101436,-70.539333178,752.901
-33.383296308,-70.531716102,770.222
-33.380010983,-70.525570949,784.979
-33.375542483,-70.519827152,797.593
-33.370295543,-70.514044246,807.569
-33.3619394,-70.507631873,826.543
-33.35350263,-70.504950335,849.459
-33.354179064,-70.507742267,833.25
-33.354402869,-70.512356375,829.633
-33.354625571,-70.516971473,828.662
-33.358355429,-70.520812995,815.927
-33.37104752,-70.524629705,813.188
-33.365317029,-70.511012699,808.224
-33.354752199,-70.503665187,851.461
-33.352773658,-70.504009719,854.565
-33.353467229,-70.50586655,841.456
-33.35490415,-70.509155433,830.386
-33.361123459,-70.519085341,811.0
-33.369349231,-70.518592904,789.392
-33.368839454,-70.51121274,813.213
-33.362277034,-70.501804367,830.11
-33.354015667,-70.502717182,871.666
-33.349510235,-70.507512378,843.537
-33.348337725,-70.518513964,841.71
-33.355085764,-70.525746754,823.38
-33.360253511,-70.521814034,812.041
-33.359421057,-70.512565815,820.02
-33.349936545,-70.506616487,848.993
-33.342003241,-70.510848426,874.457
-33.339436937,-70.519075655,878.391
-33.342422458,-70.522436768,866.229
-33.346821145,-70.51752484,851.305
-33.347920106,-70.508354808,848.975
-33.344884264,-70.499128251,938.781
-33.338883502,-70.496186136,970.633
-33.335523808,-70.501490936,929.921
-33.334743978,-70.50966074,915.8
-33.338651175,-70.507965256,898.159
-33.342080358,-70.501289389,927.77
-33.340031068,-70.496225844,974.417
-33.336297392,-70.494283638,972.64
-33.334180024,-70.49781621,969.193
-33.333683764,-70.506852208,934.145
-33.337782878,-70.510695163,898.488
-33.344457668,-70.507746197,868.24
-33.344570082,-70.505476186,900.837
-33.339979613,-70.504845937,890.798
-33.334119339,-70.505963348,929.899
-33.333962411,-70.510094412,928.19
-33.333844751,-70.513786401,924.636
-33.337341923,-70.524546339,891.074
-33.341170004,-70.538598577,952.127
-33.343855486,-70.550260548,851.062
-33.351090635,-70.559667349,1075.729
-33.357765736,-70.55767958,1185.003
-33.357454629,-70.553482135,1104.309
-33.351719771,-70.548317338,882.126
-33.343891444,-70.548868142,849.0
-33.340583691,-70.557088906,872.471
-33.341359272,-70.566985598,1001.289
-33.344102446,-70.568528195,979.206
-33.345305254,-70.567195108,972.621
-33.35027703,-70.559140013,1044.794
-33.350244129,-70.556302531,1018.525
-33.34621606,-70.553683499,858.798
-33.341768865,-70.553856846,857.325
-33.338637733,-70.560290377,916.557
-33.339805119,-70.563162172,949.749
-33.344923393,-70.561551338,1027.875
-33.347042037,-70.557511652,1010.545
-33.340418337,-70.547309273,851.181
-33.336984563,-70.544831838,858.992
-33.339347841,-70.544013948,853.154
-33.343767029,-70.535590534,944.301
-33.345098501,-70.527737182,904.193
-33.34036578,-70.514024526,876.544
-33.330851244,-70.51136731,944.575
-33.328848071,-70.514067403,958.294
-33.328552268,-70.522351513,939.633
-33.331745099,-70.530324625,901.67
-33.341110358,-70.529840581,869.848
-33.344324993,-70.523442039,857.738
-33.338801651,-70.514891832,886.401
-33.331544261,-70.513702425,938.257
-33.327958829,-70.517726981,954.531
-33.327359862,-70.523222855,939.604
-33.329088622,-70.528827211,910.565
-33.329845516,-70.529320988,910.0
-33.342647476,-70.530845823,893.78
-33.345813834,-70.525356535,853.303
-33.343277609,-70.519693583,863.18
-33.335674088,-70.516626101,905.72
-33.331485859,-70.515548862,937.286
-33.326152734,-70.514432202,975.506
-33.32845047,-70.514515077,959.324
-33.348059076,-70.515269785,847.946
-33.361139719,-70.518625279,811.949
-33.364517482,-70.521531294,800.847
-33.362972861,-70.521466764,808.595
-33.347979266,-70.517572825,847.666
-33.33799036,-70.516248826,889.732
-33.343277609,-70.519693583,863.18
-33.347454956,-70.522182601,848.02
-33.355956673,-70.523017211,820.514
-33.366028111,-70.524894336,804.217
-33.374158009,-70.529067426,768.073
-33.387435205,-70.536074884,758.13
-33.389770038,-70.536194795,758.578
-33.388677134,-70.533830705,765.0
-33.384204263,-70.528080672,777.033
-33.376220878,-70.522620229,787.0
-33.373547215,-70.521105253,794.77
-33.365160496,-70.515614508,812.691
-33.367080322,-70.516638146,797.074
-33.371108878,-70.523262853,786.331
-33.374097947,-70.529958914,782.629
-33.377297364,-70.536022363,754.774
-33.382015866,-70.545938053,746.623
-33.385342562,-70.551177488,734.761
-33.391577525,-70.562563512,709.321
-33.396789326,-70.569272451,697.152
-33.404320719,-70.575609832,677.5
-33.408419199,-70.581832852,661.988
-33.410201298,-70.587010325,659.828
-33.417236032,-70.608620292,615.985
-33.42917444,-70.611937185,605.191
-33.43410973,-70.614932841,596.0
-33.446682002,-70.634502728,566.945
-33.461495504,-70.656499133,538.181
-33.469991257,-70.669871946,520.492
-33.477728675,-70.682733109,511.852
-33.478845608,-70.684172404,511.83
-33.4846462,-70.696955033,505.934
-33.4895701,-70.726015831,490.798
-33.489872974,-70.728831052,487.942
-33.490133522,-70.7330434,489.542
-33.486919357,-70.724021902,502.341
-33.481462582,-70.712639414,496.204
-33.474268919,-70.69467842,507.264
-33.468436627,-70.682809802,524.452
-33.464892577,-70.671979483,522.072
-33.458556384,-70.663810523,533.253
-33.45667801,-70.661871924,537.732
-33.454757161,-70.66132491,541.845
-33.458870428,-70.666150181,529.785
-33.469596875,-70.682858177,513.587
-33.479497232,-70.700934423,502.174
-33.487116494,-70.717510593,495.605
-33.490286891,-70.727910122,488.984
-33.492394817,-70.734987768,474.741
-33.493798541,-70.739695092,486.741
-33.497433774,-70.747275678,481.147
-33.500687568,-70.754874592,476.549
-33.506112338,-70.767191554,484.886
-33.506828034,-70.769082249,485.63
-33.507943555,-70.770520996,480.533
-33.509402773,-70.773370705,466.3
-33.509087042,-70.771028204,467.171
-33.50663846,-70.762549154,485.898
-33.506034822,-70.756934835,486.284
-33.505407803,-70.751745172,488.913
-33.504419256,-70.746124204,484.914
-33.503458331,-70.739573458,491.209
-33.502024976,-70.735785906,490.0
-33.498759857,-70.728666847,501.505
-33.493679109,-70.717765723,509.755
-33.49108991,-70.713944966,503.11
-33.489988104,-70.712041978,500.336
-33.486682027,-70.706332584,503.055
-33.486324017,-70.705388608,501.741
-33.480854009,-70.694479596,509.991
-33.475768357,-70.683579871,514.32
-33.471052636,-70.673167702,518.126
-33.467811926,-70.665135461,530.025
-33.462684112,-70.655621323,537.843
-33.463370963,-70.65843939,534.456
-33.464818861,-70.661752379,534.072
-33.468184622,-70.665615565,525.887
-33.470047781,-70.668015969,523.631
-33.47453206,-70.673311804,515.393
-33.476351813,-70.677103171,514.696
-33.478213509,-70.679502346,516.223
-33.479702625,-70.681421481,515.008
-33.480777154,-70.684252745,512.247
-33.483010214,-70.687130906,513.615
-33.48593079,-70.692824027,514.264
-33.488506775,-70.69710936,506.878
-33.490324432,-70.700899414,511.942
-33.491728046,-70.705602489,506.479
-33.492801641,-70.708433528,504.0
-33.494604742,-70.7126878,511.291
-33.496421536,-70.716477668,501.155
-33.497494829,-70.719308734,513.009
-33.499682921,-70.723577701,500.245
-33.500741917,-70.726873202,502.685
-33.50105811,-70.729212317,500.35
-33.502517977,-70.732064345,500.907
-33.503565878,-70.735837419,489.993
-33.504627374,-70.739144565,488.92
-33.505315889,-70.74196711,490.056
-33.505617518,-70.74477012,485.669
-33.505905155,-70.748038334,489.0
-33.506234641,-70.749911816,487.696
-33.506904335,-70.753705384,485.095
-33.507591905,-70.756525948,489.999
-33.508279546,-70.759346739,481.216
-33.509338892,-70.762647196,475.0
-33.510741879,-70.767358462,468.329
-33.512516483,-70.772549523,467.157
-33.51321789,-70.77490546,464.925
-33.513919236,-70.777261429,463.985
-33.514908368,-70.782891905,459.33
-33.515743415,-70.793649714,451.185
-33.514614389,-70.792677515,452.361
-33.511598324,-70.790239985,453.0
-33.508609473,-70.786869626,454.0
-33.506406074,-70.783059647,457.0
-33.505318319,-70.780688534,456.555
-33.504616622,-70.778330981,456.997
-33.49943562,-70.770682482,463.575
-33.492720283,-70.762510286,466.992
-33.489840318,-70.75540882,470.528
-33.489482043,-70.754462895,470.0
-33.489595127,-70.750729408,472.171
-33.48970872,-70.747004694,474.097
-33.489793841,-70.744211584,475.784
-33.488488794,-70.736244634,480.519
-33.48751332,-70.730153789,502.871
-33.486878411,-70.725433554,503.629
-33.486216962,-70.721662732,495.166
-33.485929523,-70.718395012,477.572
-33.4856138,-70.716056833,486.032
-33.484581932,-70.711830532,488.905
-33.483177758,-70.707124867,496.364
-33.48141528,-70.701475346,503.623
-33.478865475,-70.696259627,502.991
-33.474123698,-70.686761587,511.556
-33.471959197,-70.681563645,516.02
-33.469780071,-70.676828897,518.341
-33.468317621,-70.673981267,520.724
-33.466524397,-70.669261952,525.161
-33.464702689,-70.665469798,529.428
-33.461767956,-70.660227311,541.158
-33.459586076,-70.65549273,540.0
-33.457429288,-70.650284705,542.025
-33.455662135,-70.64464025,550.0
-33.453548947,-70.638049106,559.201
-33.452504974,-70.634292548,561.914
-33.45032607,-70.629559709,566.415
-33.448849782,-70.627176377,569.165
-33.446255386,-70.623352803,573.998
-33.444435442,-70.61956365,578.448
-33.440707904,-70.614762615,587.08
-33.438072751,-70.612329191,590.299
-33.434692725,-70.608936164,601.66
-33.432444072,-70.606520027,604.931
-33.42986738,-70.602236901,610.055
-33.427679872,-70.597973232,623.423
-33.425879701,-70.593728138,635.736
-33.422607231,-70.587106031,641.389
-33.420428855,-70.582378888,652.861
-33.417469897,-70.577611345,658.108
-33.414503936,-70.5737886,668.0
-33.411903877,-70.570439738,677.0
-33.408517326,-70.567044294,685.892
-33.40433922,-70.564073577,693.621
-33.397905699,-70.559159577,709.526
-33.393756867,-70.5557418,717.648
-33.389951095,-70.553251808,726.594
-33.386527598,-70.550775355,732.501
-33.384239161,-70.549277495,737.896
-33.381933684,-70.548239715,743.702
-33.379270305,-70.546261151,747.577
-33.376276444,-70.543840396,746.841
-33.372417654,-70.540678006,894.726
-33.368610886,-70.537240434,912.725
-33.365739508,-70.535080481,836.108
-33.362290543,-70.53258416,813.772
-33.359218058,-70.53057038,817.64
-33.356153926,-70.529039303,817.845
-33.351660964,-70.527066986,832.512
-33.346199888,-70.525372578,854.133
-33.341208949,-70.524238823,870.739
-33.338124038,-70.52411301,887.947
-33.333126964,-70.523920173,911.229
-33.333495011,-70.524395596,907.012
-33.337312502,-70.525470002,892.208
-33.340753591,-70.526535512,871.759
-33.345491596,-70.527759086,898.927
-33.348196573,-70.528822205,945.709
-33.350438331,-70.529333605,873.381
-33.354925492,-70.530829273,823.015
-33.360312022,-70.533410707,818.155
-33.365305201,-70.535971179,823.349
-33.372453298,-70.539762583,888.198
-33.377842941,-70.542500177,752.0
-33.38430466,-70.547436195,743.503
-33.387339173,-70.549893583,733.357
-33.391833383,-70.555190648,723.914
-33.396357838,-70.559090503,710.675
-33.399728434,-70.562470331,700.0
-33.402353377,-70.565366228,695.832
-33.405315755,-70.570135281,684.889
-33.407427064,-70.575754814,680.651
-33.408538311,-70.577662422,670.569
-33.411490855,-70.582425148,664.095
-33.412612,-70.583866737,661.34
-33.416406452,-70.586821913,669.053
-33.417168021,-70.587320323,661.156
-33.421325499,-70.590748387,636.922
-33.422843646,-70.591741619,633.0
-33.426563731,-70.596535002,622.495
-33.426905796,-70.597938662,626.541
-33.435795661,-70.610838661,595.15
